id,id_cliente,id_vendedor,dte,total_dte,estado,descripcion
1130,24,11,12278,924630,Entregado,"2x Mouse Ergonómico Inalámbrico, 2x Memoria RAM 16GB DDR4"
1131,109,18,12280,989181,Entregado,"3x Escáner de Documentos Portátil, 1x Licencia Software Antivirus 1 Año, 2x Disco Duro Externo 2TB, 2x Mouse Ergonómico Inalámbrico"
1132,128,33,12283,477693,Entregado,"1x Auriculares con Micrófono USB, 3x Hub USB-C 8 en 1, 3x Teclado Mecánico RGB, 2x Memoria RAM 16GB DDR4"
1133,148,8,12286,156373,Entregado,2x Teclado Mecánico RGB
1134,53,1,12287,144510,Entregado,"1x Auriculares con Micrófono USB, 1x Silla de Escritorio Ergonómica, 2x Mouse Ergonómico Inalámbrico"
1135,218,5,12289,708294,Entregado,"2x Silla de Escritorio Ergonómica, 1x Mouse Ergonómico Inalámbrico, 1x Auriculares con Micrófono USB"
1136,15,5,12290,723882,Entregado,3x Hub USB-C 8 en 1
1137,97,1,12291,530917,Entregado,"2x Disco Duro Externo 2TB, 3x Laptop Corporate 14', 1x Monitor LED 24' Full HD, 1x Escáner de Documentos Portátil"
1138,94,5,12292,278000,Entregado,1x Teclado Mecánico RGB
1139,146,14,12293,518856,Entregado,"3x Mouse Ergonómico Inalámbrico, 1x Silla de Escritorio Ergonómica"
1140,136,10,12296,623438,Entregado,"2x Memoria RAM 16GB DDR4, 1x Disco Duro Externo 2TB, 1x Silla de Escritorio Ergonómica, 1x Laptop Corporate 14'"
1141,9,6,12299,877141,Entregado,"2x Laptop Corporate 14', 3x Memoria RAM 16GB DDR4"
1142,142,9,12301,114949,Entregado,"1x Hub USB-C 8 en 1, 2x Teclado Mecánico RGB, 1x Memoria RAM 16GB DDR4"
1143,97,5,12304,954300,Entregado,"1x Memoria RAM 16GB DDR4, 1x Escáner de Documentos Portátil"
1144,48,33,12306,826904,Sin entregar,2x Hub USB-C 8 en 1
1145,81,13,12308,928011,Entregado,"1x Mouse Ergonómico Inalámbrico, 2x Laptop Corporate 14', 1x Disco Duro Externo 2TB, 1x Memoria RAM 16GB DDR4"
1146,93,11,12309,990769,Entregado,2x Teclado Mecánico RGB
1147,139,4,12310,309510,Entregado,3x Teclado Mecánico RGB
1148,194,10,12311,805426,Entregado,"3x Auriculares con Micrófono USB, 1x Teclado Mecánico RGB"
1149,69,3,12312,951918,Entregado,2x Escáner de Documentos Portátil
1150,13,11,12313,26585,Entregado,1x Impresora Láser Multifuncional
1151,193,10,12315,834561,Sin entregar,"3x Auriculares con Micrófono USB, 2x Teclado Mecánico RGB, 1x Disco Duro Externo 2TB, 3x Memoria RAM 16GB DDR4"
1152,25,11,12318,457362,Entregado,"1x Hub USB-C 8 en 1, 1x Auriculares con Micrófono USB, 3x Monitor LED 24' Full HD, 2x Licencia Software Antivirus 1 Año"
1153,151,2,12320,944155,Sin entregar,"1x Mouse Ergonómico Inalámbrico, 3x Hub USB-C 8 en 1, 1x Silla de Escritorio Ergonómica"
1154,60,7,12323,445448,Sin entregar,"3x Hub USB-C 8 en 1, 3x Mouse Ergonómico Inalámbrico"
1155,156,27,12326,619185,Sin entregar,"2x Silla de Escritorio Ergonómica, 2x Mouse Ergonómico Inalámbrico, 3x Disco Duro Externo 2TB"
1156,11,13,12328,393184,Entregado,"3x Teclado Mecánico RGB, 1x Escáner de Documentos Portátil"
1157,146,18,12329,169902,Entregado,1x Laptop Corporate 14'
1158,141,3,12331,603547,Entregado,"2x Monitor LED 24' Full HD, 1x Silla de Escritorio Ergonómica, 1x Disco Duro Externo 2TB, 2x Mouse Ergonómico Inalámbrico"
1159,94,12,12334,244462,Entregado,1x Monitor LED 24' Full HD
1160,198,15,12337,966519,Sin entregar,"3x Silla de Escritorio Ergonómica, 1x Impresora Láser Multifuncional, 1x Hub USB-C 8 en 1"
1161,125,2,12340,532171,Entregado,"3x Impresora Láser Multifuncional, 3x Memoria RAM 16GB DDR4, 1x Licencia Software Antivirus 1 Año"
1162,94,27,12342,779057,Sin entregar,"3x Disco Duro Externo 2TB, 2x Monitor LED 24' Full HD, 2x Memoria RAM 16GB DDR4"
1163,11,2,12345,289592,Entregado,"1x Hub USB-C 8 en 1, 1x Auriculares con Micrófono USB"
1164,75,13,12346,591318,Entregado,"1x Escáner de Documentos Portátil, 1x Memoria RAM 16GB DDR4"
1165,224,15,12348,518611,Sin entregar,2x Disco Duro Externo 2TB
1166,165,33,12350,377394,Sin entregar,"2x Monitor LED 24' Full HD, 2x Hub USB-C 8 en 1, 1x Mouse Ergonómico Inalámbrico, 2x Licencia Software Antivirus 1 Año"
1167,17,11,12352,392043,Entregado,"3x Escáner de Documentos Portátil, 3x Silla de Escritorio Ergonómica, 2x Teclado Mecánico RGB"
1168,72,15,12353,654153,Entregado,1x Auriculares con Micrófono USB
1169,38,7,12355,227459,Entregado,"2x Escáner de Documentos Portátil, 1x Laptop Corporate 14', 2x Hub USB-C 8 en 1"
1170,122,7,12357,882652,Entregado,1x Teclado Mecánico RGB
1171,109,9,12360,357909,Entregado,"1x Licencia Software Antivirus 1 Año, 1x Mouse Ergonómico Inalámbrico, 2x Monitor LED 24' Full HD"
1172,21,10,12362,753985,Sin entregar,"1x Memoria RAM 16GB DDR4, 1x Auriculares con Micrófono USB, 1x Teclado Mecánico RGB, 2x Impresora Láser Multifuncional"
1173,247,10,12364,161276,Entregado,"2x Teclado Mecánico RGB, 2x Disco Duro Externo 2TB"
1174,138,6,12366,585753,Entregado,"3x Disco Duro Externo 2TB, 3x Escáner de Documentos Portátil, 1x Memoria RAM 16GB DDR4, 1x Laptop Corporate 14'"
1175,171,5,12369,353303,Entregado,"1x Licencia Software Antivirus 1 Año, 2x Disco Duro Externo 2TB, 1x Laptop Corporate 14'"
1176,222,11,12371,265702,Sin entregar,2x Licencia Software Antivirus 1 Año
1177,134,1,12373,652027,Entregado,"1x Mouse Ergonómico Inalámbrico, 1x Licencia Software Antivirus 1 Año, 3x Silla de Escritorio Ergonómica, 1x Monitor LED 24' Full HD"
1178,179,33,12375,488085,Sin entregar,"1x Escáner de Documentos Portátil, 2x Memoria RAM 16GB DDR4"
1179,244,7,12376,417786,Sin entregar,2x Disco Duro Externo 2TB
1180,78,10,12377,673660,Entregado,2x Hub USB-C 8 en 1
1181,117,14,12380,306059,Entregado,"3x Disco Duro Externo 2TB, 2x Hub USB-C 8 en 1, 1x Auriculares con Micrófono USB, 1x Memoria RAM 16GB DDR4"
1182,110,12,12382,271740,Entregado,"1x Auriculares con Micrófono USB, 3x Escáner de Documentos Portátil"
1183,98,10,12384,299830,Entregado,"1x Licencia Software Antivirus 1 Año, 1x Impresora Láser Multifuncional, 1x Escáner de Documentos Portátil, 3x Monitor LED 24' Full HD"
1184,158,14,12385,597137,Entregado,3x Silla de Escritorio Ergonómica
1185,238,33,12388,314395,Sin entregar,2x Licencia Software Antivirus 1 Año
1186,149,2,12391,76374,Entregado,"2x Memoria RAM 16GB DDR4, 3x Teclado Mecánico RGB, 2x Licencia Software Antivirus 1 Año"
1187,51,18,12392,609055,Sin entregar,2x Disco Duro Externo 2TB
1188,233,13,12394,691587,Entregado,1x Disco Duro Externo 2TB
1189,73,9,12397,175755,Entregado,"1x Impresora Láser Multifuncional, 2x Memoria RAM 16GB DDR4, 1x Teclado Mecánico RGB"
1190,7,5,12398,437258,Entregado,"2x Auriculares con Micrófono USB, 1x Escáner de Documentos Portátil, 3x Disco Duro Externo 2TB"
1191,62,33,12400,930252,Entregado,"3x Teclado Mecánico RGB, 2x Escáner de Documentos Portátil, 1x Memoria RAM 16GB DDR4, 3x Laptop Corporate 14'"
1192,187,6,12402,633689,Entregado,"1x Disco Duro Externo 2TB, 1x Auriculares con Micrófono USB, 3x Mouse Ergonómico Inalámbrico, 1x Memoria RAM 16GB DDR4"
1193,31,13,12405,476543,Entregado,"1x Auriculares con Micrófono USB, 1x Mouse Ergonómico Inalámbrico, 1x Disco Duro Externo 2TB"
1194,112,1,12406,265808,Sin entregar,"3x Laptop Corporate 14', 3x Escáner de Documentos Portátil"
1195,147,13,12407,52971,Entregado,3x Hub USB-C 8 en 1
1196,117,12,12408,251364,Entregado,"1x Teclado Mecánico RGB, 2x Licencia Software Antivirus 1 Año"
1197,138,8,12409,64199,Sin entregar,"1x Impresora Láser Multifuncional, 1x Licencia Software Antivirus 1 Año, 3x Laptop Corporate 14', 1x Hub USB-C 8 en 1"
1198,149,4,12412,84752,Entregado,3x Silla de Escritorio Ergonómica
1199,28,5,12413,487762,Entregado,"1x Impresora Láser Multifuncional, 2x Mouse Ergonómico Inalámbrico, 2x Monitor LED 24' Full HD"
1200,101,4,12414,685750,Entregado,"3x Laptop Corporate 14', 1x Memoria RAM 16GB DDR4, 1x Monitor LED 24' Full HD, 3x Silla de Escritorio Ergonómica"
